LinkId,Speed_kmh_count,Speed_kmh_mean,Speed_kmh_std,Speed_kmh_min,Speed_kmh_25,Speed_kmh_50,Speed_kmh_75,Speed_kmh_max,Median,SrcLatitude,SrcLongitude,DestLatitude,DestLongitude,LatitudeMean,LongitudeMean
LSD_32-33,252089.0,28.570194015056586,13.690805675489756,2.96,20.105660399999998,29.7653631,37.787234000000005,74.0,29.7653631,45.531055,-73.598472,45.538277,-73.61444300000001,45.534666,-73.6064575
LSD_33-32,286920.0,29.576571430792548,14.072258215518092,2.96,22.016528899999997,29.9325843,37.0,74.0,29.9325843,45.538277,-73.61444300000001,45.531055,-73.598472,45.534666,-73.6064575
LSD_50-30,260365.0,20.43618518855491,11.943498903197547,0.952,13.6,19.472727300000003,27.2,74.5043478,19.472727300000003,45.519333,-73.572583,45.516999999999996,-73.56744499999999,45.5181665,-73.57001399999999
LSD_50-31,177092.0,19.61203898918133,9.316428699238129,2.838,12.835175900000001,20.8506122,25.670351800000002,74.03478259999999,20.8506122,45.519333,-73.572583,45.52625,-73.587888,45.5227915,-73.5802355
LSD_87-92,235271.0,14.52857402268788,12.149286201055377,0.274,5.5415730000000005,11.4697674,20.55,54.8,11.4697674,45.514417,-73.5619,45.51375,-73.56043299999999,45.5140835,-73.56116649999998
LSD_89-87,182220.0,15.880995495138844,10.033725472341635,0.616,9.4769231,14.983783800000001,21.323076899999997,58.3578947,14.983783800000001,45.515917,-73.56523299999999,45.514417,-73.5619,45.515167000000005,-73.5635665
LSD_92-29,180971.0,12.589633960857821,9.650042845664549,0.402,5.2434783,11.30625,16.827907,55.6615385,11.30625,45.51375,-73.56043299999999,45.512722,-73.558222,45.513236,-73.5593275
LSH_81-93,75574.0,10.389284321023103,10.014083097118085,0.416,1.8043373,8.2285714,15.2816327,57.6,8.2285714,45.5144,-73.55665,45.515433,-73.558883,45.5149165,-73.5577665
LSH_90-93,64919.0,16.647507218048645,12.265600846785064,1.002,4.554545500000001,16.856074800000002,24.706849300000002,58.18064520000001,16.856074800000002,45.517883000000005,-73.564267,45.515433,-73.558883,45.51665800000001,-73.561575
LSH_90-96,44593.0,11.955664539636269,9.064011803272066,0.428,4.8759494000000005,10.7,16.3914894,59.2615385,10.7,45.517883000000005,-73.564267,45.51896,-73.56655,45.5184215,-73.5654085
LSH_93-81,80254.0,12.376290143154236,11.5275960737937,0.416,2.4794702,9.724675300000001,18.72,57.6,9.724675300000001,45.515433,-73.558883,45.5144,-73.55665,45.5149165,-73.5577665
LSH_93-90,76140.0,16.84214085825059,12.784305819043167,1.002,4.284085500000001,16.3963636,25.05,58.18064520000001,16.3963636,45.515433,-73.558883,45.517883000000005,-73.564267,45.51665800000001,-73.561575
LSH_96-90,42169.0,15.470060828079868,13.459823417615608,0.4282379,2.3925466,12.84,24.8516129,59.2615385,12.84,45.51896,-73.56655,45.517883000000005,-73.564267,45.5184215,-73.5654085
LSJ_27-31,138660.0,15.10381367525314,9.199156755521587,1.898,6.0574468,15.964485999999999,21.3525,72.6893617,15.964485999999999,45.519028000000006,-73.594388,45.52625,-73.587888,45.522639,-73.591138
LSJ_31-27,155915.0,18.630043579484337,11.273144181882504,1.898,8.943455499999999,19.193258399999998,25.4955224,74.2695652,19.193258399999998,45.52625,-73.587888,45.519028000000006,-73.594388,45.522639,-73.591138
LSJ_31-39,196506.0,19.227724734328216,9.532348006769231,2.388,13.5596215,19.9925581,25.1368421,74.1103448,19.9925581,45.52625,-73.587888,45.53525,-73.579527,45.53075,-73.5837075
LSJ_39-31,175704.0,15.748621299638595,7.876876048851335,2.388,9.6810811,16.6604651,20.8660194,74.1103448,16.6604651,45.53525,-73.579527,45.52625,-73.587888,45.53075,-73.5837075
LSJ_39-41,287897.0,18.486385330852006,12.846538263637498,0.596,11.412766,16.011940300000003,23.84,71.52,16.011940300000003,45.53525,-73.579527,45.537471999999994,-73.577388,45.536361,-73.5784575
LSJ_41-39,339047.0,15.42878582262223,11.459451803369094,0.596,8.447244099999999,12.3310345,20.6307692,71.52,12.3310345,45.537471999999994,-73.577388,45.53525,-73.579527,45.536361,-73.5784575
LSL_73-75,249582.0,19.037394700210754,12.62371830654758,0.274,9.6705882,16.44,27.4,54.8,16.44,45.5106,-73.56531700000001,45.511283,-73.566783,45.5109415,-73.56605
LSL_75-78,232957.0,16.69110287889911,12.269397078122463,0.496,9.397894699999998,13.95,21.7756098,63.77142859999999,13.95,45.511283,-73.566783,45.512516999999995,-73.56943299999999,45.5119,-73.568108
LSL_76-73,220817.0,16.093018888389036,12.278537082007592,0.288,7.737313400000001,12.6439024,21.6,57.6,12.6439024,45.509867,-73.5638,45.5106,-73.56531700000001,45.5102335,-73.5645585
LSL_82-76,207183.0,12.731102363733992,9.904590935088825,0.416,5.6300752,10.1189189,17.4139535,57.6,10.1189189,45.50885,-73.56156700000001,45.509867,-73.5638,45.509358500000005,-73.5626835
LSM_10-11,145083.0,22.757269039516004,9.26990326695916,5.01,16.951127800000002,22.772727300000003,27.919504600000003,73.91803279999999,22.772727300000003,45.576028,-73.636462,45.563907,-73.609613,45.569967500000004,-73.6230375
LSM_11-10,138273.0,23.93291799634563,10.87444511263748,4.974,15.047395000000002,24.9392758,31.0875,71.6256,24.9392758,45.563907,-73.609613,45.576028,-73.636462,45.569967500000004,-73.6230375
LSM_11-12,75646.0,17.8366192539394,9.444173207595854,2.094,10.270299699999999,18.2970874,24.0076433,73.9058824,18.2970874,45.563907,-73.609613,45.558837,-73.59818800000001,45.561372,-73.60390050000001
LSM_12-11,63943.0,16.58903581656319,10.748530408472114,2.104,6.4738462,16.907142899999997,24.122293,74.2588235,16.907142899999997,45.558837,-73.59818800000001,45.563907,-73.609613,45.561372,-73.60390050000001
LSM_12-13,134658.0,26.333671150915652,12.798392151835488,3.036,18.7793814,26.657560999999998,33.3219512,74.860274,26.657560999999998,45.558837,-73.59818800000001,45.553235,-73.58040799999999,45.556036,-73.589298
LSM_13-12,81513.0,24.187906433302665,10.908712937480752,3.036,18.4,25.5364486,30.874576300000005,74.860274,25.5364486,45.553235,-73.58040799999999,45.558837,-73.59818800000001,45.556036,-73.589298
LSM_13-14,104524.0,24.411437171588343,11.168077355695992,3.506,17.6773109,24.9438735,31.0876847,74.2447059,24.9438735,45.553235,-73.58040799999999,45.547138000000004,-73.559648,45.5501865,-73.570028
LSM_14-13,95306.0,21.379484453953584,9.079062950518214,3.506,15.429828899999999,22.0657343,26.969230800000002,72.537931,22.0657343,45.547138000000004,-73.559648,45.553235,-73.58040799999999,45.5501865,-73.570028
LSU_74-77,56034.0,22.22421668805547,16.245800706743534,0.4942746,9.6652174,17.784,34.2,74.1,17.784,45.509917,-73.56745,45.508683000000005,-73.564817,45.5093,-73.5661335
LSU_77-83,165935.0,13.136915615273452,11.38470636411505,0.41,5.2340425999999995,10.109589,16.772727300000003,73.8,10.109589,45.508683000000005,-73.564817,45.507717,-73.56258299999999,45.5082,-73.5637
LSU_79-74,66372.0,15.907348479865,11.834020051537268,0.4802668,7.322033900000001,11.6756757,24.0,57.6,11.6756757,45.511083,-73.57005,45.509917,-73.56745,45.5105,-73.56875
LSa_88-91,30864.0,21.463524942019827,15.435970777085407,0.534,6.0835443,21.845454500000002,33.1448276,64.08,21.845454500000002,45.51345,-73.56275,45.514767,-73.565617,45.5141085,-73.5641835
LSa_88-94,30901.0,9.05043628046665,12.607873483641795,0.278,0.9754386,3.1670886,12.204877999999999,62.55,3.1670886,45.51345,-73.56275,45.512783,-73.56125,45.513116499999995,-73.562
LSa_91-95,17721.0,13.289168785678008,10.455068456235168,0.436,4.36,11.5411765,19.62,56.0571429,11.5411765,45.514767,-73.565617,45.515833,-73.56796700000001,45.515299999999996,-73.566792
LSa_94-84,36317.0,7.28754587964039,7.874622234636772,0.412,1.6816327000000002,4.9771812,9.888,74.16,4.9771812,45.512783,-73.56125,45.511733,-73.559067,45.512258,-73.5601585
LSh_01-02,231188.0,35.014711472619695,15.823848193021025,2.53,26.1724138,36.1428571,46.0,74.6557377,36.1428571,45.553847,-73.55452,45.565228000000005,-73.554428,45.559537500000005,-73.554474
LSh_01-03,157120.0,32.379586078959385,13.744032709990645,3.0106667000000003,27.096,34.590638299999995,41.0545455,74.5761468,34.590638299999995,45.553847,-73.55452,45.573403000000006,-73.54895,45.563625,-73.55173500000001
LSh_01-40,116701.0,22.602826656131484,7.701043722683956,5.504,18.449162,23.476777300000002,27.217582399999998,72.8470588,23.476777300000002,45.553847,-73.55452,45.53075,-73.563055,45.5422985,-73.5587875
LSh_02-01,264061.0,29.694203098243968,12.914514755419459,2.384,22.119587600000003,29.8,38.3142857,73.9862069,29.8,45.565228000000005,-73.554428,45.553847,-73.55452,45.559537500000005,-73.554474
LSh_02-03,210233.0,31.82528776451366,15.860246166094257,2.008,22.7320755,31.705263199999997,42.5223529,73.76326529999999,31.705263199999997,45.565228000000005,-73.554428,45.573403000000006,-73.54895,45.5693155,-73.55168900000001
LSh_02-04,138259.0,22.69407616312428,11.117437036034314,2.684,14.7592668,24.156,30.0697095,74.70927840000002,24.156,45.565228000000005,-73.554428,45.582728,-73.5425,45.573978000000004,-73.548464
LSh_03-01,184931.0,31.366187742359035,13.227093534552246,3.0146667000000003,24.815853699999998,31.3061538,39.3217391,74.6752294,31.3061538,45.573403000000006,-73.54895,45.553847,-73.55452,45.563625,-73.55173500000001
LSh_03-02,272110.0,33.84479838381096,16.293252009809617,2.008,23.6235294,29.8710744,47.557894700000006,73.76326529999999,29.8710744,45.573403000000006,-73.54895,45.565228000000005,-73.554428,45.5693155,-73.55168900000001
LSh_03-04,201279.0,23.07872492939601,12.20964432267281,2.324,16.6,22.1333333,31.4526316,74.7,22.1333333,45.573403000000006,-73.54895,45.582728,-73.5425,45.57806550000001,-73.545725
LSh_03-05,98550.0,20.24576611106748,10.632162710794109,2.7973333,11.5486239,20.8640884,26.8782918,74.780198,20.8640884,45.573403000000006,-73.54895,45.590778,-73.538455,45.58209050000001,-73.5437025
LSh_04-02,193426.0,28.95580786511637,14.0190534557352,2.684,20.5291785,29.3392713,38.1410526,74.70927840000002,29.3392713,45.582728,-73.5425,45.565228000000005,-73.554428,45.573978000000004,-73.548464
LSh_04-03,267082.0,30.750732337555505,15.20424303587172,2.252,21.6770053,28.5464789,44.0608696,73.7018182,28.5464789,45.582728,-73.5425,45.573403000000006,-73.54895,45.57806550000001,-73.545725
LSh_04-05,169084.0,20.759068206788346,11.49671617473155,1.946,13.021561300000002,20.1310345,28.248387100000006,74.52765959999999,20.1310345,45.582728,-73.5425,45.590778,-73.538455,45.586753,-73.54047750000001
LSh_04-06,208408.0,31.551515399933294,17.120598030748944,2.5333333,18.24,32.417061600000004,43.018867900000004,74.34782609999999,32.417061600000004,45.582728,-73.5425,45.5941,-73.536458,45.588414,-73.539479
LSh_05-03,145689.0,27.63559849100619,12.754965613556726,2.7973333,19.8757895,28.0773234,37.0235294,73.32815529999999,28.0773234,45.590778,-73.538455,45.573403000000006,-73.54895,45.58209050000001,-73.5437025
LSh_05-04,231732.0,25.241158320998828,12.182775349043817,1.908,17.7948187,25.44,34.0039604,74.6608696,25.44,45.590778,-73.538455,45.582728,-73.5425,45.586753,-73.54047750000001
LSh_05-06,225528.0,37.60779879642617,21.98066243298162,1.612,18.6,39.2108108,58.032,72.54,39.2108108,45.590778,-73.538455,45.5941,-73.536458,45.592439,-73.53745649999999
LSh_05-07,107439.0,30.358792526847797,15.673626336323434,2.458,19.153246799999998,32.2948905,41.739622600000004,74.98983050000001,32.2948905,45.590778,-73.538455,45.600978000000005,-73.532395,45.595878,-73.535425
LSh_06-03,113826.0,31.765663477021068,16.88643740362173,3.056,19.1,32.9389222,41.9908397,74.8408163,32.9389222,45.5941,-73.536458,45.573403000000006,-73.54895,45.583751500000005,-73.542704
LSh_06-04,178409.0,34.5979044847631,19.02154184304059,2.5333333,21.242236,34.029850700000004,49.5652174,74.34782609999999,34.029850700000004,45.5941,-73.536458,45.582728,-73.5425,45.588414,-73.539479
LSh_06-05,196673.0,35.91549232409686,20.49124385044034,1.6,16.5517241,40.0,53.3333333,72.0,40.0,45.5941,-73.536458,45.590778,-73.538455,45.592439,-73.53745649999999
LSh_06-07,244456.0,28.458644827842228,14.698066448026555,1.656,20.1405405,29.2235294,38.7116883,74.52,29.2235294,45.5941,-73.536458,45.600978000000005,-73.532395,45.597539,-73.5344265
LSh_06-08,119943.0,35.49879493760203,17.359584616669576,3.308,23.6912467,38.8330435,48.019354799999995,74.43,38.8330435,45.5941,-73.536458,45.6112,-73.526708,45.60265,-73.531583
LSh_07-05,140306.0,28.812228676224823,14.319934737991744,2.458,19.664,28.544516100000003,39.5035714,74.98983050000001,28.544516100000003,45.600978000000005,-73.532395,45.590778,-73.538455,45.595878,-73.535425
LSh_07-06,294652.0,29.61302016741988,14.259626998547692,1.656,19.7403974,30.109090899999998,40.2810811,74.52,30.109090899999998,45.600978000000005,-73.532395,45.5941,-73.536458,45.597539,-73.5344265
LSh_07-08,140419.0,33.4914792592719,16.106865659818336,2.438,23.3425532,35.390322600000005,46.1936842,74.379661,35.390322600000005,45.600978000000005,-73.532395,45.6112,-73.526708,45.606089,-73.5295515
LSh_08-06,140702.0,35.95251415280309,16.600129436935987,3.308,26.5032641,37.8457627,48.54130429999999,74.43,37.8457627,45.6112,-73.526708,45.5941,-73.536458,45.60265,-73.531583
LSh_08-07,169968.0,32.02042109877977,14.194355440117512,2.438,24.7932203,32.0321168,42.605825200000005,74.379661,32.0321168,45.6112,-73.526708,45.600978000000005,-73.532395,45.606089,-73.5295515
LSh_24-30,15699.0,21.233924874234027,17.77097480748366,2.0131183999999998,5.5460949,17.4956522,31.2206897,73.9102041,17.4956522,45.508362,-73.571278,45.516999999999996,-73.56744499999999,45.512681,-73.5693615
LSh_24-67,8238.0,11.702680695071619,16.11913240218433,0.5382991,1.1569892,3.3278351,16.989473699999998,74.4923077,3.3278351,45.508362,-73.571278,45.506133,-73.572633,45.5072475,-73.5719555
LSh_24-72,9730.0,4.460452445714286,9.795224257571403,0.228,0.4384615,0.8806867,2.8699301,68.4,0.8806867,45.508362,-73.571278,45.509333000000005,-73.570817,45.5088475,-73.5710475
LSh_30-24,16677.0,9.039667060202673,7.208936120095738,2.012,3.9885462999999994,8.5819905,11.6450161,73.9102041,8.5819905,45.516999999999996,-73.56744499999999,45.508362,-73.571278,45.512681,-73.5693615
LSh_30-95,77494.0,14.189653701804014,12.778007439497134,0.272,5.5011236,9.6,20.4,69.9428571,9.6,45.516999999999996,-73.56744499999999,45.515833,-73.56796700000001,45.5164165,-73.567706
LSh_30-96,81150.0,17.04028583576463,13.222382448188874,0.458,7.563302799999999,13.085714300000001,25.7625,74.94545450000001,13.085714300000001,45.516999999999996,-73.56744499999999,45.51896,-73.56655,45.517979999999994,-73.5669975
LSh_40-01,104467.0,20.84849208065992,7.343267967641284,5.502,16.0512156,21.6708972,25.5906977,69.2559441,21.6708972,45.53075,-73.563055,45.553847,-73.55452,45.5422985,-73.5587875
LSh_67-24,31901.0,7.900599165233065,9.182560756403515,0.538,3.1960396,5.2918033,9.222857099999999,74.4923077,5.2918033,45.506133,-73.572633,45.508362,-73.571278,45.5072475,-73.5719555
LSh_72-24,24967.0,5.349902806408458,8.801998077069698,0.22812670000000002,1.1274725,2.8109589,5.004878,68.4,2.8109589,45.509333000000005,-73.570817,45.508362,-73.571278,45.5088475,-73.5710475
LSh_72-79,127746.0,20.154771229337904,15.950890572995556,0.408,8.5395349,16.32,30.6,73.44,16.32,45.509333000000005,-73.570817,45.511083,-73.57005,45.510208000000006,-73.57043350000001
LSh_78-79,163341.0,15.654903287274477,15.452100342885712,0.334,2.0947735,9.855737699999999,26.1391304,66.8,9.855737699999999,45.512516999999995,-73.56943299999999,45.511083,-73.57005,45.511799999999994,-73.56974149999999
LSh_78-95,73489.0,16.18477646626434,10.351757106076771,0.77,10.1167883,15.4,19.8,72.9473684,15.4,45.512516999999995,-73.56943299999999,45.515833,-73.56796700000001,45.514174999999994,-73.5687
LSh_79-72,116659.0,19.515200961036008,15.4211490549702,0.408,8.16,15.9652174,28.2461538,73.44,15.9652174,45.511083,-73.57005,45.509333000000005,-73.570817,45.510208000000006,-73.57043350000001
LSh_79-78,188557.0,19.778240836479682,17.349157102171727,0.334,7.422222200000001,13.36,31.6421053,66.8,13.36,45.511083,-73.57005,45.512516999999995,-73.56943299999999,45.511799999999994,-73.56974149999999
LSh_95-30,89562.0,24.21309445098256,19.318756360043807,0.272,8.7428571,19.584,37.6615385,69.9428571,19.584,45.515833,-73.56796700000001,45.516999999999996,-73.56744499999999,45.5164165,-73.567706
LSh_95-78,67770.0,21.931447391584776,15.735435295199057,0.77,12.375,18.2368421,32.2325581,72.9473684,18.2368421,45.515833,-73.56796700000001,45.512516999999995,-73.56943299999999,45.514174999999994,-73.5687
LSh_96-30,89245.0,17.68913880903356,14.089859173902818,0.458,8.498969099999998,13.74,25.7625,74.94545450000001,13.74,45.51896,-73.56655,45.516999999999996,-73.56744499999999,45.517979999999994,-73.5669975
LVH_28-32,238907.0,30.1163218200982,13.82304099489236,2.306,23.5840909,31.2090226,39.531428600000005,74.1214286,31.2090226,45.52575,-73.610167,45.531055,-73.598472,45.5284025,-73.6043195
LVH_32-28,210852.0,32.794466892158475,17.02724362642177,2.31,22.3548387,35.5384615,44.7096774,74.25,35.5384615,45.531055,-73.598472,45.52575,-73.610167,45.5284025,-73.6043195
